x,y,y'
0.09100,0.01026,0.014823631
0.09200,0.01044,0.015003975
0.09300,0.01063,0.015184318
0.09400,0.01081,0.015364659
0.09500,0.01100,0.015545001
0.09600,0.01119,0.015735082
0.09700,0.01139,0.01593418
0.09800,0.01158,0.016133275
0.09900,0.01178,0.01633237
0.10000,0.01198,0.01654194
0.10100,0.01218,0.016759481
0.10200,0.01238,0.01697702
0.10300,0.01258,0.017194562
0.10400,0.01279,0.017412104
0.10500,0.01300,0.017629646
0.10600,0.01321,0.017847188
0.10700,0.01342,0.01806473
0.10800,0.01364,0.018282272
0.10900,0.01385,0.018499812
0.11000,0.01407,0.018717354
0.11100,0.01429,0.01893978
0.11200,0.01451,0.019175183
0.11300,0.01474,0.019410588
0.11400,0.01497,0.019645993
0.11500,0.01519,0.019881394
0.11600,0.01543,0.020132747
0.11700,0.01566,0.020385828
0.11800,0.01589,0.020638905
0.11900,0.01613,0.020891987
0.12000,0.01637,0.021145063
0.12100,0.01661,0.021398142
0.12200,0.01685,0.021666244
0.12300,0.01709,0.02194988
0.12400,0.01734,0.022238389
0.12500,0.01759,0.022526897
0.12600,0.01784,0.022815406
0.12700,0.01809,0.023103915
0.12800,0.01835,0.023401506
0.12900,0.01860,0.023707353
0.13000,0.01886,0.024013199
0.13100,0.01912,0.024319049
0.13200,0.01939,0.024624899
0.13300,0.01965,0.02493075
0.13400,0.01992,0.0252366
0.13500,0.02018,0.025542445
0.13600,0.02046,0.025848296
0.13700,0.02073,0.026154138
0.13800,0.02100,0.026459988
0.13900,0.02128,0.026765838
0.14000,0.02156,0.027071688
0.14100,0.02184,0.027377538
0.14200,0.02212,0.027683385
0.14300,0.02240,0.027989235
0.14400,0.02269,0.028295081
0.14500,0.02298,0.028600931
0.14600,0.02327,0.028906778
0.14700,0.02356,0.029212628
0.14800,0.02386,0.029518478
0.14900,0.02415,0.029824328
0.15000,0.02445,0.030130178
0.15100,0.02475,0.03043602
0.15200,0.02505,0.03074187
0.15300,0.02536,0.03104772
0.15400,0.02566,0.03135357
0.15500,0.02597,0.031659417
0.15600,0.02628,0.031965267
0.15700,0.02660,0.032271117
0.15800,0.02691,0.032576967
0.15900,0.02723,0.03288281
0.16000,0.02754,0.03318866
0.16100,0.02787,0.03349451
0.16200,0.02819,0.033814948
0.16300,0.02851,0.034136947
0.16400,0.02884,0.034458954
0.16500,0.02917,0.03478096
0.16600,0.02950,0.035105255
0.16700,0.02983,0.035443522
0.16800,0.03016,0.035781786
0.16900,0.03050,0.036120057
0.17000,0.03084,0.036458325
0.17100,0.03118,0.036796592
0.17200,0.03152,0.03713486
0.17300,0.03187,0.03747312
0.17400,0.03221,0.03781139
0.17500,0.03256,0.038149655
0.17600,0.03291,0.038487926
0.17700,0.03326,0.038826194
0.17800,0.03362,0.03916446
0.17900,0.03397,0.03950273
0.18000,0.03433,0.039840993
0.18100,0.03469,0.040185995
0.18200,0.03505,0.040540203
0.18300,0.03542,0.040894415
0.18400,0.03578,0.041248623
0.18500,0.03615,0.041602835
0.18600,0.03652,0.041957043
0.18700,0.03690,0.04231125
0.18800,0.03727,0.042667236
0.18900,0.03765,0.04303958
0.19000,0.03802,0.043424916
0.19100,0.03840,0.043810263
0.19200,0.03879,0.044195604
0.19300,0.03917,0.04458094
0.19400,0.03956,0.04496628
0.19500,0.03995,0.045351613
0.19600,0.04034,0.045736957
0.19700,0.04073,0.046122298
0.19800,0.04112,0.04651149
0.19900,0.04152,0.04691186
0.20000,0.04192,0.047312222
0.20100,0.04232,0.04771259
0.20200,0.04272,0.048112955
0.20300,0.04312,0.04851332
0.20400,0.04353,0.048913684
0.20500,0.04394,0.04931405
0.20600,0.04435,0.049714413
0.20700,0.04476,0.050114784
0.20800,0.04517,0.05051515
0.20900,0.04559,0.050915517
0.21000,0.04601,0.051315878
0.21100,0.04643,0.051716242
0.21200,0.04685,0.05211661
0.21300,0.04727,0.05251698
0.21400,0.04770,0.05291735
0.21500,0.04813,0.053317714
0.21600,0.04856,0.05372679
0.21700,0.04899,0.05415645
0.21800,0.04943,0.054586116
0.21900,0.04986,0.055015784
0.22000,0.05030,0.05544545
0.22100,0.05074,0.05587512
0.22200,0.05118,0.056304786
0.22300,0.05163,0.056734454
0.22400,0.05207,0.057164934
0.22500,0.05252,0.05760892
0.22600,0.05297,0.058052924
0.22700,0.05342,0.05849692
0.22800,0.05388,0.05894092
0.22900,0.05433,0.059384916
0.23000,0.05479,0.05982892
0.23100,0.05525,0.060272913
0.23200,0.05571,0.06071691
0.23300,0.05618,0.06117083
0.23400,0.05664,0.061629135
0.23500,0.05711,0.062087435
0.23600,0.05758,0.06254574
0.23700,0.05805,0.06300405
0.23800,0.05853,0.063462354
0.23900,0.05900,0.06392065
0.24000,0.05948,0.064378954
0.24100,0.05996,0.064837255
0.24200,0.06044,0.065295555
0.24300,0.06093,0.06575386
0.24400,0.06141,0.06621217
0.24500,0.06190,0.06667047
0.24600,0.06239,0.06712877
0.24700,0.06288,0.06758707
0.24800,0.06338,0.06804537
0.24900,0.06387,0.06850368
0.25000,0.06437,0.06896198
0.25100,0.06487,0.06942028
0.25200,0.06537,0.069878586
0.25300,0.06588,0.070336886
0.25400,0.06638,0.07079519
0.25500,0.06689,0.071253486
0.25600,0.06740,0.071715556
0.25700,0.06791,0.07219481
0.25800,0.06843,0.072682
0.25900,0.06894,0.07316922
0.26000,0.06946,0.07365642
0.26100,0.06998,0.07414363
0.26200,0.07050,0.074630834
0.26300,0.07103,0.07511805
0.26400,0.07155,0.07560525
0.26500,0.07208,0.076092444
0.26600,0.07261,0.07657966
0.26700,0.07314,0.07706686
0.26800,0.07368,0.07755407
0.26900,0.07421,0.07804561
0.27000,0.07475,0.07854686
0.27100,0.07529,0.0790481
0.27200,0.07583,0.07954935
0.27300,0.07638,0.08005058
0.27400,0.07692,0.080551825
0.27500,0.07747,0.081053086
0.27600,0.07802,0.0815543
0.27700,0.07857,0.08205556
0.27800,0.07913,0.08255679
0.27900,0.07968,0.08307076
0.28000,0.08024,0.083585255
0.28100,0.08080,0.08409974
0.28200,0.08136,0.08462391
0.28300,0.08193,0.085165404
0.28400,0.08249,0.08570702
0.28500,0.08306,0.086248614
0.28600,0.08363,0.08679025
0.28700,0.08420,0.08733186
0.28800,0.08477,0.087876044
0.28900,0.08535,0.0884309
0.29000,0.08593,0.08898575
0.29100,0.08651,0.08954747
0.29200,0.08709,0.090115376
0.29300,0.08767,0.09068328
0.29400,0.08826,0.09125119
0.29500,0.08885,0.091819085
0.29600,0.08944,0.092387
0.29700,0.09003,0.0929549
0.29800,0.09062,0.09352281
0.29900,0.09122,0.09409071
0.30000,0.09182,0.09465862
0.30100,0.09242,0.09522651
0.30200,0.09302,0.09579442
0.30300,0.09362,0.09636233
0.30400,0.09423,0.09693023
0.30500,0.09484,0.09749814
0.30600,0.09545,0.098072655
0.30700,0.09606,0.0986534
0.30800,0.09667,0.09923411
0.30900,0.09729,0.09981481
0.31000,0.09790,0.10039554
0.31100,0.09852,0.10097625
0.31200,0.09915,0.10155698
0.31300,0.09977,0.102137685
0.31400,0.10040,0.102718405
0.31500,0.10102,0.10329911
0.31600,0.10165,0.10387985
0.31700,0.10228,0.10446056
0.31800,0.10292,0.105041265
0.31900,0.10355,0.105621986
0.32000,0.10419,0.1062027
0.32100,0.10483,0.10678342
0.32200,0.10547,0.10736413
0.32300,0.10612,0.10794485
0.32400,0.10676,0.10852557
0.32500,0.10741,0.10911093
0.32600,0.10806,0.10970529
0.32700,0.10871,0.11029963
0.32800,0.10937,0.110894
0.32900,0.11002,0.111488335
0.33000,0.11068,0.1120827
0.33100,0.11134,0.112677045
0.33200,0.11200,0.11327138
0.33300,0.11266,0.11386574
0.33400,0.11333,0.11446007
0.33500,0.11400,0.115054436
0.33600,0.11467,0.11564877
0.33700,0.11534,0.11624314
0.33800,0.11601,0.11683747
0.33900,0.11669,0.11743182
0.34000,0.11737,0.11802619
0.34100,0.11804,0.11862053
0.34200,0.11873,0.119214885
0.34300,0.11941,0.11980922
0.34400,0.12010,0.12040358
0.34500,0.12078,0.12099791
0.34600,0.12147,0.12159226
0.34700,0.12216,0.12218662
0.34800,0.12286,0.122780964
0.34900,0.12355,0.12337533
0.35000,0.12425,0.12396967
0.35100,0.12495,0.12456402
0.35200,0.12565,0.12515835
0.35300,0.12636,0.12575272
0.35400,0.12706,0.12634706
0.35500,0.12777,0.1269414
0.35600,0.12848,0.12753576
0.35700,0.12919,0.12813011
0.35800,0.12990,0.12872446
0.35900,0.13062,0.1293188
0.36000,0.13134,0.12991315
0.36100,0.13206,0.1305075
0.36200,0.13278,0.13110185
0.36300,0.13350,0.13169621
0.36400,0.13423,0.13229303
0.36500,0.13496,0.13289979
0.36600,0.13568,0.13351642
0.36700,0.13642,0.13413508
0.36800,0.13715,0.13475369
0.36900,0.13789,0.13537234
0.37000,0.13862,0.13599099
0.37100,0.13936,0.13660963
0.37200,0.14010,0.13722828
0.37300,0.14085,0.13784692
0.37400,0.14159,0.13846555
0.37500,0.14234,0.13908422
0.37600,0.14309,0.13970475
0.37700,0.14384,0.14033522
0.37800,0.14459,0.14096566
0.37900,0.14535,0.14159732
0.38000,0.14611,0.14223959
0.38100,0.14687,0.14288187
0.38200,0.14763,0.14352413
0.38300,0.14839,0.14416641
0.38400,0.14916,0.1448087
0.38500,0.14993,0.14545095
0.38600,0.15069,0.14609326
0.38700,0.15147,0.14674297
0.38800,0.15224,0.14739682
0.38900,0.15301,0.14805064
0.39000,0.15379,0.14871867
0.39100,0.15457,0.14939587
0.39200,0.15535,0.15007308
0.39300,0.15614,0.1507503
0.39400,0.15692,0.15142782
0.39500,0.15771,0.15211718
0.39600,0.15850,0.15280654
0.39700,0.15929,0.15349591
0.39800,0.16008,0.15418522
0.39900,0.16088,0.15487458
0.40000,0.16168,0.15556394
0.40100,0.16248,0.15625328
0.40200,0.16328,0.15694264
0.40300,0.16408,0.15763654
0.40400,0.16489,0.15833722
0.40500,0.16569,0.15903793
0.40600,0.16650,0.15973863
0.40700,0.16731,0.16043933
0.40800,0.16813,0.16114001
0.40900,0.16894,0.16184072
0.41000,0.16976,0.16254143
0.41100,0.17058,0.16324213
0.41200,0.17140,0.16394283
0.41300,0.17222,0.16464351
0.41400,0.17305,0.16534422
0.41500,0.17388,0.1660449
0.41600,0.17471,0.1667456
0.41700,0.17554,0.16744629
0.41800,0.17637,0.16814701
0.41900,0.17721,0.16884771
0.42000,0.17804,0.16954838
0.42100,0.17888,0.17024909
0.42200,0.17972,0.1709498
0.42300,0.18057,0.1716505
0.42400,0.18141,0.1723512
0.42500,0.18226,0.1730519
0.42600,0.18311,0.17375259
0.42700,0.18396,0.17446049
0.42800,0.18481,0.17517312
0.42900,0.18567,0.17588575
0.43000,0.18653,0.17659838
0.43100,0.18739,0.17731099
0.43200,0.18825,0.17802365
0.43300,0.18911,0.17873625
0.43400,0.18998,0.17944886
0.43500,0.19084,0.18016152
0.43600,0.19171,0.18087412
0.43700,0.19258,0.18158674
0.43800,0.19346,0.18230338
0.43900,0.19433,0.18302698
0.44000,0.19521,0.18375058
0.44100,0.19609,0.18447419
0.44200,0.19697,0.18519776
0.44300,0.19785,0.18592133
0.44400,0.19874,0.1866449
0.44500,0.19963,0.18736897
0.44600,0.20051,0.1881039
0.44700,0.20141,0.18883882
0.44800,0.20230,0.18957378
0.44900,0.20319,0.1903087
0.45000,0.20409,0.19104365
0.45100,0.20499,0.19177859
0.45200,0.20589,0.19251351
0.45300,0.20680,0.1932485
0.45400,0.20770,0.19398345
0.45500,0.20861,0.19471838
0.45600,0.20952,0.1954533
0.45700,0.21043,0.19618826
0.45800,0.21134,0.19692318
0.45900,0.21226,0.19766097
0.46000,0.21317,0.19840732
0.46100,0.21409,0.19915365
0.46200,0.21501,0.19989999
0.46300,0.21594,0.20064633
0.46400,0.21686,0.20139265
0.46500,0.21779,0.20213896
0.46600,0.21872,0.2028853
0.46700,0.21965,0.20363165
0.46800,0.22058,0.20437795
0.46900,0.22152,0.2051243
0.47000,0.22246,0.20587064
0.47100,0.22339,0.20661695
0.47200,0.22434,0.2073633
0.47300,0.22528,0.2081096
0.47400,0.22622,0.20885895
0.47500,0.22717,0.2096125
0.47600,0.22812,0.21037312
0.47700,0.22907,0.21113373
0.47800,0.23002,0.21189432
0.47900,0.23098,0.21265495
0.48000,0.23194,0.21341556
0.48100,0.23290,0.21417616
0.48200,0.23386,0.21493696
0.48300,0.23482,0.215708
0.48400,0.23578,0.21647899
0.48500,0.23675,0.21725003
0.48600,0.23772,0.21802102
0.48700,0.23869,0.21879204
0.48800,0.23966,0.21956308
0.48900,0.24064,0.22034214
0.49000,0.24162,0.22112481
0.49100,0.24260,0.22190748
0.49200,0.24358,0.22269012
0.49300,0.24456,0.22347277
0.49400,0.24554,0.22425543
0.49500,0.24653,0.2250381
0.49600,0.24752,0.22582074
0.49700,0.24851,0.22660337
0.49800,0.24950,0.22738604
0.49900,0.25050,0.22817357
0.50000,0.25150,0.22896619
0.50100,0.25250,0.2297589
0.50200,0.25350,0.23055153
0.50300,0.25450,0.23134424
0.50400,0.25550,0.23213689
0.50500,0.25651,0.23292951
0.50600,0.25752,0.2337222
0.50700,0.25853,0.23451488
0.50800,0.25954,0.2353156
0.50900,0.26056,0.23612158
0.51000,0.26158,0.2369348
0.51100,0.26260,0.23775248
0.51200,0.26362,0.23857562
0.51300,0.26464,0.23939864
0.51400,0.26566,0.24022171
0.51500,0.26669,0.24105403
0.51600,0.26772,0.24188782
0.51700,0.26875,0.24272169
0.51800,0.26978,0.2435591
0.51900,0.27082,0.24440278
0.52000,0.27186,0.24524641
0.52100,0.27290,0.24609013
0.52200,0.27394,0.24693383
0.52300,0.27498,0.24777745
0.52400,0.27602,0.24862112
0.52500,0.27707,0.24946477
0.52600,0.27812,0.25031495
0.52700,0.27917,0.25116885
0.52800,0.28022,0.2520228
0.52900,0.28128,0.2528767
0.53000,0.28234,0.25373974
0.53100,0.28339,0.25460398
0.53200,0.28446,0.25547725
0.53300,0.28552,0.25635052
0.53400,0.28658,0.25722376
0.53500,0.28765,0.25809705
0.53600,0.28872,0.25897035
0.53700,0.28979,0.2598436
0.53800,0.29086,0.2607168
0.53900,0.29194,0.26159012
0.54000,0.29301,0.26246342
0.54100,0.29409,0.26333666
0.54200,0.29517,0.26420993
0.54300,0.29626,0.2650832
0.54400,0.29734,0.26595652
0.54500,0.29843,0.26682976
0.54600,0.29952,0.267703
0.54700,0.30061,0.26857626
0.54800,0.30170,0.26944953
0.54900,0.30280,0.27032652
0.55000,0.30389,0.2712174
0.55100,0.30499,0.2721097
0.55200,0.30609,0.27300203
0.55300,0.30719,0.27389434
0.55400,0.30830,0.2747867
0.55500,0.30941,0.27567905
0.55600,0.31051,0.27657136
0.55700,0.31163,0.27746367
0.55800,0.31274,0.27835605
0.55900,0.31385,0.27924836
0.56000,0.31497,0.2801407
0.56100,0.31609,0.28103298
0.56200,0.31721,0.2819364
0.56300,0.31833,0.28284815
0.56400,0.31946,0.28375986
0.56500,0.32058,0.28467157
0.56600,0.32171,0.28558332
0.56700,0.32284,0.28649497
0.56800,0.32398,0.28740674
0.56900,0.32511,0.28831849
0.57000,0.32625,0.2892302
0.57100,0.32739,0.29014194
0.57200,0.32853,0.2910574
0.57300,0.32967,0.2919804
0.57400,0.33081,0.2929104
0.57500,0.33196,0.29384047
0.57600,0.33311,0.29477048
0.57700,0.33426,0.29570574
0.57800,0.33541,0.29664472
0.57900,0.33657,0.2975837
0.58000,0.33772,0.29852295
0.58100,0.33888,0.29947078
0.58200,0.34004,0.30041856
0.58300,0.34121,0.3013664
0.58400,0.34237,0.30231422
0.58500,0.34354,0.30327106
0.58600,0.34471,0.30422798
0.58700,0.34588,0.30518484
0.58800,0.34705,0.3061445
0.58900,0.34822,0.3071101
0.59000,0.34940,0.30807573
0.59100,0.35058,0.30904397
0.59200,0.35176,0.31001836
0.59300,0.35294,0.31099272
0.59400,0.35413,0.31196707
0.59500,0.35531,0.3129452
0.59600,0.35650,0.31394
0.59700,0.35769,0.31493473
0.59800,0.35889,0.31593543
0.59900,0.36008,0.3169463
0.60000,0.36128,0.3179649
0.60100,0.36248,0.3189857
0.60200,0.36368,0.32000658
0.60300,0.36488,0.32102743
0.60400,0.36608,0.32204825
0.60500,0.36729,0.32306916
0.60600,0.36850,0.32409468
0.60700,0.36971,0.32513076
0.60800,0.37092,0.32617402
0.60900,0.37214,0.3272174
0.61000,0.37335,0.32826072
0.61100,0.37457,0.32930404
0.61200,0.37579,0.33034736
0.61300,0.37701,0.33139068
0.61400,0.37824,0.332434
0.61500,0.37947,0.33347735
0.61600,0.38069,0.33452064
0.61700,0.38193,0.33556402
0.61800,0.38316,0.33662072
0.61900,0.38439,0.33768088
0.62000,0.38563,0.33874708
0.62100,0.38687,0.33981562
0.62200,0.38811,0.3408925
0.62300,0.38935,0.34198904
0.62400,0.39059,0.3430928
0.62500,0.39184,0.34419787
0.62600,0.39309,0.34530282
0.62700,0.39434,0.34640777
0.62800,0.39559,0.34751636
0.62900,0.39685,0.34863365
0.63000,0.39810,0.34975463
0.63100,0.39936,0.35087562
0.63200,0.40062,0.35199708
0.63300,0.40189,0.35312593
0.63400,0.40315,0.35425472
0.63500,0.40442,0.3553882
0.63600,0.40568,0.35652483
0.63700,0.40696,0.35766697
0.63800,0.40823,0.35881668
0.63900,0.40950,0.35997006
0.64000,0.41078,0.3611464
0.64100,0.41206,0.3623271
0.64200,0.41334,0.36351877
0.64300,0.41462,0.36472034
0.64400,0.41590,0.36594105
0.64500,0.41719,0.36717504
0.64600,0.41848,0.3684091
0.64700,0.41977,0.36964747
0.64800,0.42106,0.3708977
0.64900,0.42236,0.37215415
0.65000,0.42365,0.37341064
0.65100,0.42495,0.37467703
0.65200,0.42625,0.37595624
0.65300,0.42755,0.3772471
0.65400,0.42886,0.37854454
0.65500,0.43016,0.3798542
0.65600,0.43147,0.38117677
0.65700,0.43278,0.38251436
0.65800,0.43410,0.38386452
0.65900,0.43541,0.3852234
0.66000,0.43673,0.38658458
0.66100,0.43804,0.3879668
0.66200,0.43937,0.38937223
0.66300,0.44069,0.3907838
0.66400,0.44201,0.39221436
0.66500,0.44334,0.39365894
0.66600,0.44467,0.3951186
0.66700,0.44600,0.3965877
0.66800,0.44733,0.3980627
0.66900,0.44866,0.39954668
0.67000,0.45000,0.40103364
0.67100,0.45134,0.40253145
0.67200,0.45268,0.40403944
0.67300,0.45402,0.4055516
0.67400,0.45537,0.40706396
0.67500,0.45671,0.40858382
0.67600,0.45806,0.41011953
0.67700,0.45941,0.4116635
0.67800,0.46076,0.41320848
0.67900,0.46212,0.41475362
0.68000,0.46347,0.41630167
0.68100,0.46483,0.417858
0.68200,0.46619,0.41941944
0.68300,0.46755,0.42098367
0.68400,0.46892,0.42255262
0.68500,0.47028,0.42412448
0.68600,0.47165,0.42569727
0.68700,0.47302,0.42727143
0.68800,0.47440,0.4288509
0.68900,0.47577,0.43043542
0.69000,0.47715,0.43202215
0.69100,0.47852,0.43361184
0.69200,0.47990,0.43520153
0.69300,0.48129,0.43679133
0.69400,0.48267,0.43838102
0.69500,0.48406,0.43997067
0.69600,0.48545,0.44156024
0.69700,0.48684,0.44314998
0.69800,0.48823,0.44473976
0.69900,0.48962,0.4463349
0.70000,0.49102,0.4479354
0.70100,0.49242,0.44953763
0.70200,0.49382,0.4511479
0.70300,0.49522,0.45276362
0.70400,0.49662,0.45438153
0.70500,0.49803,0.45600283
0.70600,0.49944,0.45762926
0.70700,0.50085,0.459262
0.70800,0.50226,0.46089852
0.70900,0.50367,0.46253496
0.71000,0.50509,0.46417156
0.71100,0.50651,0.4658082
0.71200,0.50793,0.46744463
0.71300,0.50935,0.46908116
0.71400,0.51077,0.47071767
0.71500,0.51220,0.47235414
0.71600,0.51363,0.4739908
0.71700,0.51506,0.47562718
0.71800,0.51649,0.47726375
0.71900,0.51793,0.4789003
0.72000,0.51936,0.48053682
0.72100,0.52080,0.48217326
0.72200,0.52224,0.4838099
0.72300,0.52368,0.48544726
0.72400,0.52513,0.48708642
0.72500,0.52657,0.4887256
0.72600,0.52802,0.49036473
0.72700,0.52947,0.49200398
0.72800,0.53092,0.49364302
0.72900,0.53238,0.49528298
0.73000,0.53383,0.49692482
0.73100,0.53529,0.4985665
0.73200,0.53675,0.50020844
0.73300,0.53821,0.50185037
0.73400,0.53968,0.503492
0.73500,0.54114,0.505134
0.73600,0.54261,0.5067756
0.73700,0.54408,0.50841755
0.73800,0.54555,0.5100594
0.73900,0.54703,0.5117012
0.74000,0.54850,0.513343
0.74100,0.54998,0.5149849
0.74200,0.55146,0.5166266
0.74300,0.55294,0.5182685
0.74400,0.55443,0.5199104
0.74500,0.55591,0.52155215
0.74600,0.55740,0.52319396
0.74700,0.55889,0.52483577
0.74800,0.56038,0.5264776
0.74900,0.56188,0.52811944
0.75000,0.56337,0.5297613
0.75100,0.56487,0.5314031
0.75200,0.56637,0.53304493
0.75300,0.56787,0.53468674
0.75400,0.56938,0.5363286
0.75500,0.57088,0.5379704
0.75600,0.57239,0.5396122
0.75700,0.57390,0.5412541
0.75800,0.57541,0.5428958
0.75900,0.57693,0.54453766
0.76000,0.57844,0.54617953
0.76100,0.57996,0.54782337
0.76200,0.58148,0.5494686
0.76300,0.58300,0.55111367
0.76400,0.58453,0.5527587
0.76500,0.58605,0.5544036
0.76600,0.58758,0.55604875
0.76700,0.58911,0.55769396
0.76800,0.59064,0.55933905
0.76900,0.59218,0.56098413
0.77000,0.59371,0.56262916
0.77100,0.59525,0.56427443
0.77200,0.59679,0.5659194
0.77300,0.59833,0.5675645
0.77400,0.59988,0.5692096
0.77500,0.60142,0.5708546
0.77600,0.60297,0.57249975
0.77700,0.60452,0.5741449
0.77800,0.60607,0.5757898
0.77900,0.60763,0.57743496
0.78000,0.60918,0.57908005
0.78100,0.61074,0.5807252
0.78200,0.61230,0.5823703
0.78300,0.61386,0.58401537
0.78400,0.61543,0.58566046
0.78500,0.61699,0.58730555
0.78600,0.61856,0.58895063
0.78700,0.62013,0.59059566
0.78800,0.62170,0.59224075
0.78900,0.62327,0.5938859
0.79000,0.62485,0.595531
0.79100,0.62643,0.5971761
0.79200,0.62801,0.59882116
0.79300,0.62959,0.60046613
0.79400,0.63117,0.60211134
0.79500,0.63276,0.6037564
0.79600,0.63435,0.60540164
0.79700,0.63594,0.6070466
0.79800,0.63753,0.6086918
0.79900,0.63912,0.6103367
0.80000,0.64072,0.61198163
0.80100,0.64232,0.6136322
0.80200,0.64392,0.61530304
0.80300,0.64552,0.6169785
0.80400,0.64712,0.61865485
0.80500,0.64873,0.6203331
0.80600,0.65034,0.6220118
0.80700,0.65195,0.6236928
0.80800,0.65356,0.6253756
0.80900,0.65517,0.6270584
0.81000,0.65679,0.62874115
0.81100,0.65840,0.6304282
0.81200,0.66002,0.63211536
0.81300,0.66165,0.63380253
0.81400,0.66327,0.63548976
0.81500,0.66490,0.63717747
0.81600,0.66652,0.6388662
0.81700,0.66815,0.6405548
0.81800,0.66978,0.6422435
0.81900,0.67142,0.64393413
0.82000,0.67305,0.6456266
0.82100,0.67469,0.64732015
0.82200,0.67633,0.64901596
0.82300,0.67797,0.65071154
0.82400,0.67962,0.6524084
0.82500,0.68126,0.6541089
0.82600,0.68291,0.6558094
0.82700,0.68456,0.65750986
0.82800,0.68621,0.6592109
0.82900,0.68787,0.6609138
0.83000,0.68952,0.66261667
0.83100,0.69118,0.6643195
0.83200,0.69284,0.6660226
0.83300,0.69450,0.66772556
0.83400,0.69616,0.6694284
0.83500,0.69783,0.6711312
0.83600,0.69950,0.6728343
0.83700,0.70117,0.67453766
0.83800,0.70284,0.67624164
0.83900,0.70451,0.6779455
0.84000,0.70619,0.67964935
0.84100,0.70787,0.6813536
0.84200,0.70954,0.68305784
0.84300,0.71123,0.6847625
0.84400,0.71291,0.68646705
0.84500,0.71460,0.68817186
0.84600,0.71628,0.6898765
0.84700,0.71797,0.69158137
0.84800,0.71966,0.6932857
0.84900,0.72136,0.6949899
0.85000,0.72305,0.6966941
0.85100,0.72475,0.6983986
0.85200,0.72645,0.7001028
0.85300,0.72815,0.7018071
0.85400,0.72986,0.7035114
0.85500,0.73156,0.7052158
0.85600,0.73327,0.7069201
0.85700,0.73498,0.7086233
0.85800,0.73669,0.7103263
0.85900,0.73840,0.71202993
0.86000,0.74012,0.71373296
0.86100,0.74184,0.7154362
0.86200,0.74356,0.71713924
0.86300,0.74528,0.7188423
0.86400,0.74700,0.72054577
0.86500,0.74873,0.7222498
0.86600,0.75046,0.72395384
0.86700,0.75218,0.7256581
0.86800,0.75392,0.7273626
0.86900,0.75565,0.72906685
0.87000,0.75739,0.7307713
0.87100,0.75912,0.7324754
0.87200,0.76086,0.73417974
0.87300,0.76260,0.7358843
0.87400,0.76435,0.7375885
