.35300,.38219
.35400,.38404
.35500,.38590
.35600,.38776
.35700,.38961
.35800,.39147
.35900,.39332
.36000,.39518
.36100,.39703
.36200,.39889
.36300,.40074
.36400,.40260
.36500,.40445
.36600,.40631
.36700,.40816
.36800,.41002
.36900,.41187
.37000,.41373
.37100,.41558
.37200,.41744
.37300,.41929
.37400,.42115
.37500,.42301
.37600,.42486
.37700,.42672
.37800,.42857
.37900,.43043
.38000,.43228
.38100,.43414
.38200,.43599
.38300,.43785
.38400,.43970
.38500,.44156
.38600,.44341
.38700,.44527
.38800,.44712
.38900,.44898
.39000,.45083
.39100,.45269
.39200,.45455
.39300,.36364
.39400,.36364
.39500,.36364
.39600,.36364
.39700,.36364
.39800,.36364
.39900,.36364
.40000,.36364
.40100,.36364
.40200,.36364
.40300,.36364
.40400,.36364
.40500,.36364
.40600,.36364
.40700,.36364
.40800,.36364
.40900,.36364
.41000,.36364
.41100,.36364
.41200,.36364
.41300,.36364
.41400,.36364
.41500,.36364
.41600,.36364
.41700,.36364
.41800,.36364
.41900,.36364
.42000,.36364
.42100,.36364
.42200,.36364
.42300,.36364
.42400,.36364
.42500,.36364
.42600,.36364
.42700,.36364
.42800,.36364
.42900,.36364
.43000,.36364
.43100,.36364
.43200,.36364
.43300,.36364
.43400,.36364
.43500,.36364
.43600,.36364
.43700,.36364
.43800,.36364
.43900,.36364
.44000,.36364
.44100,.36364
.44200,.45640
.44300,.45826
.44400,.46011
.44500,.46197
.44600,.46382
.44700,.46568
.44800,.46753
.44900,.46939
.45000,.47124
.45100,.47310
.45200,.47495
.45300,.47681
.45400,.47866
.45500,.48052
.45600,.48237
.45700,.48423
.45800,.48609
.45900,.48794
.46000,.48980
.46100,.49165
.46200,.49351
.46300,.49536
.46400,.49722
.46500,.49907
.46600,.50093
.46700,.50278
.46800,.50464
.46900,.50649
.47000,.50835
.47100,.51020
.47200,.51206
.47300,.51391
.47400,.51577
.47500,.51763
.47600,.51948
.47700,.52134
.47800,.52319
.47900,.52505
.48000,.52690
.48100,.52876
.48200,.53061
.48300,.53247
.48400,.53432
.48500,.53618
.48600,.53803
.48700,.53989
.48800,.54174
.48900,.54360
.49000,.54545
.49100,.45455
.49200,.45455
.49300,.45455
.49400,.45455
.49500,.45455
.49600,.45455
.49700,.45455
.49800,.45455
.49900,.45455
.50000,.45455
.50100,.45455
.50200,.45455
.50300,.45455
.50400,.45455
.50500,.45455
.50600,.45455
.50700,.45455
.50800,.45455
.50900,.45455
.51000,.45455
.51100,.45455
.51200,.45455
.51300,.45455
.51400,.45455
.51500,.45455
.51600,.45455
.51700,.45455
.51800,.45455
.51900,.45455
.52000,.45455
.52100,.45455
.52200,.45455
.52300,.45455
.52400,.45455
.52500,.45455
.52600,.45455
.52700,.45455
.52800,.45455
.52900,.45455
.53000,.45455
.53100,.45455
.53200,.45455
.53300,.45455
.53400,.45455
.53500,.45455
.53600,.45455
.53700,.45455
.53800,.45455
.53900,.45455
.54000,.54731
.54100,.54917
.54200,.55102
.54300,.55288
.54400,.55473
.54500,.55659
.54600,.55844
.54700,.56030
.54800,.56215
.54900,.56401
.55000,.56586
.55100,.56772
.55200,.56957
.55300,.57143
.55400,.57328
.55500,.57514
.55600,.57699
.55700,.57885
.55800,.58071
.55900,.58256
.56000,.58442
.56100,.58627
.56200,.58813
.56300,.58998
.56400,.59184
.56500,.59369
.56600,.59555
.56700,.59740
.56800,.59926
.56900,.60111
.57000,.60297
.57100,.60482
.57200,.60668
.57300,.60853
.57400,.61039
.57500,.61224
.57600,.61410
.57700,.61596
.57800,.61781
.57900,.61967
.58000,.62152
.58100,.62338
.58200,.62523
.58300,.62709
.58400,.62894
.58500,.63080
.58600,.63265
.58700,.63451
.58800,.63636
.58900,.54545
.59000,.54545
.59100,.54545
.59200,.54545
.59300,.54545
.59400,.54545
.59500,.54545
.59600,.54545
.59700,.54545
.59800,.54545
.59900,.54545
.60000,.54545
.60100,.54545
.60200,.54545
.60300,.54545
.60400,.54545
.60500,.54545
.60600,.54545
.60700,.54545
.60800,.54545
.60900,.54545
.61000,.54545
.61100,.54545
.61200,.54545
.61300,.54545
.61400,.54545
.61500,.54545
.61600,.54545
.61700,.54545
.61800,.54545
.61900,.54545
.62000,.54545
.62100,.54545
.62200,.54545
.62300,.54545
.62400,.54545
.62500,.54545
.62600,.54545
.62700,.54545
.62800,.54545
.62900,.54545
.63000,.54545
.63100,.54545
.63200,.54545
.63300,.54545
.63400,.54545
.63500,.54545
.63600,.54545
.63700,.54545
.63800,.63822
.63900,.64007
.64000,.64193
.64100,.64378
.64200,.64564
.64300,.64750
.64400,.64935
.64500,.65121
.64600,.65306
.64700,.65492
.64800,.65677
.64900,.65863
.65000,.66048
.65100,.66234
.65200,.66419
.65300,.66605
.65400,.66790
.65500,.66976
.65600,.67161
.65700,.67347
.65800,.67532
.65900,.67718
.66000,.67904
.66100,.68089
.66200,.68275
.66300,.68460
.66400,.68646
.66500,.68831
.66600,.69017
.66700,.69202
.66800,.69388
.66900,.69573
.67000,.69759
.67100,.69944
.67200,.70130
.67300,.70315
.67400,.70501
.67500,.70686
.67600,.70872
.67700,.71058
.67800,.71243
.67900,.71429
.68000,.71614
.68100,.71800
.68200,.71985
.68300,.72171
.68400,.72356
.68500,.72542
.68600,.72727
.68700,.63636
.68800,.63636
.68900,.63636
.69000,.63636
.69100,.63636
.69200,.63636
.69300,.63636
.69400,.63636
.69500,.63636
.69600,.63636
.69700,.63636
.69800,.63636
.69900,.63636
.70000,.63636
.70100,.63636
.70200,.63636
.70300,.63636
.70400,.63636
.70500,.63636
.70600,.63636
.70700,.63636
.70800,.63636
.70900,.63636
.71000,.63636
.71100,.63636
.71200,.63636
.71300,.63636
.71400,.63636
.71500,.63636
.71600,.63636
.71700,.63636
.71800,.63636
.71900,.63636
.72000,.63636
.72100,.63636
.72200,.63636
.72300,.63636
.72400,.63636
.72500,.63636
.72600,.63636
.72700,.63636
.72800,.63636
.72900,.63636
.73000,.63636
.73100,.63636
.73200,.63636
.73300,.63636
.73400,.63636
.73500,.63636
.73600,.72913
.73700,.73098
.73800,.73284
.73900,.73469
.74000,.73655
.74100,.73840
.74200,.74026
.74300,.74212
.74400,.74397
.74500,.74583
.74600,.74768
.74700,.74954
.74800,.75139
.74900,.75325
.75000,.75510
.75100,.75696
.75200,.75881
.75300,.76067
.75400,.76252
.75500,.76438
.75600,.76623
.75700,.76809
.75800,.76994
.75900,.77180
.76000,.77365
.76100,.77551
.76200,.77737
.76300,.77922
.76400,.78108
.76500,.78293
.76600,.78479
.76700,.78664
.76800,.78850
.76900,.79035
.77000,.79221
.77100,.79406
.77200,.79592
.77300,.79777
.77400,.79963
.77500,.80148
.77600,.80334
.77700,.80519
.77800,.80705
.77900,.80891
.78000,.81076
.78100,.81262
.78200,.81447
.78300,.81633
.78400,.81818
.78500,.72727
.78600,.72727
.78700,.72727
.78800,.72727
.78900,.72727
.79000,.72727
.79100,.72727
.79200,.72727
.79300,.72727
.79400,.72727
.79500,.72727
.79600,.72727
.79700,.72727
.79800,.72727
.79900,.72727
.80000,.72727
.80100,.72727
.80200,.72727
.80300,.72727
.80400,.72727
.80500,.72727
.80600,.72727
.80700,.72727
.80800,.72727
.80900,.72727
.81000,.72727
.81100,.72727
.81200,.72727
