x,y,y'
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\24.csv,.54545,0.5490601
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\25.csv,.54545,0.5483042
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\26.csv,.54545,0.5472006
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\27.csv,.54545,0.5464151
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\28.csv,.54545,0.54581034
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\29.csv,.54545,0.5452277
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\30.csv,.54545,0.54514587
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\31.csv,.54545,0.54566836
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\32.csv,.54545,0.54802
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\33.csv,.54545,0.5522046
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\34.csv,.54545,0.55955875
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\35.csv,.54545,0.5716989
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\36.csv,.54545,0.58781
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\37.csv,.63822,0.6059225
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\38.csv,.64007,0.62141174
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\39.csv,.64193,0.63472897
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\40.csv,.64378,0.6446004
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\41.csv,.64564,0.651021
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\42.csv,.64750,0.65531087
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\43.csv,.64935,0.6580186
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\44.csv,.65121,0.65902424
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\45.csv,.65306,0.65992147
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\46.csv,.65492,0.6615244
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\47.csv,.65677,0.66278696
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\48.csv,.65863,0.6637828
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\49.csv,.66048,0.664834
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\50.csv,.66234,0.66638935
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\51.csv,.66419,0.6682066
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\52.csv,.66605,0.67027694
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\53.csv,.66790,0.6721622
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\54.csv,.66976,0.6739345
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\55.csv,.67161,0.67550445
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\56.csv,.67347,0.67760867
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\57.csv,.67532,0.67976487
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\58.csv,.67718,0.6815699
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\59.csv,.67904,0.6837902
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\60.csv,.68089,0.68598425
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\61.csv,.68275,0.6881144
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\62.csv,.68460,0.6892856
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\63.csv,.68646,0.6916799
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\64.csv,.68831,0.6938427
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\65.csv,.69017,0.6956916
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\66.csv,.69202,0.697854
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\67.csv,.69388,0.6998663
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\68.csv,.69573,0.7018601
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\69.csv,.69759,0.7029035
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\70.csv,.69944,0.70481104
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\71.csv,.70130,0.7059022
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\72.csv,.70315,0.70735604
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\73.csv,.70501,0.70975506
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\74.csv,.70686,0.7123786
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\75.csv,.70872,0.71536624
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\76.csv,.71058,0.71802086
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\77.csv,.71243,0.72050714
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\78.csv,.71429,0.7229634
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\79.csv,.71614,0.7249274
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\80.csv,.71800,0.7262999
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\81.csv,.71985,0.7258386
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\82.csv,.72171,0.72356176
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\83.csv,.72356,0.71812314
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\84.csv,.72542,0.70791805
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\85.csv,.72727,0.6937644
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\86.csv,.63636,0.6775991
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\87.csv,.63636,0.66406333
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\88.csv,.63636,0.65271074
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\89.csv,.63636,0.6447966
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\90.csv,.63636,0.6402846
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\91.csv,.63636,0.63790464
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\92.csv,.63636,0.63708544
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\93.csv,.63636,0.637942
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\94.csv,.63636,0.63892776
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\95.csv,.63636,0.63920045
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\96.csv,.63636,0.6398162
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\97.csv,.63636,0.6406869
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\98.csv,.63636,0.6415172
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\99.csv,.63636,0.6418488
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\100.csv,.63636,0.6419187
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\101.csv,.63636,0.6417189
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\102.csv,.63636,0.64172244
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\103.csv,.63636,0.6418355
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\104.csv,.63636,0.64213777
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\105.csv,.63636,0.64192665
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\106.csv,.63636,0.64165205
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\107.csv,.63636,0.6417289
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\108.csv,.63636,0.64139986
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\109.csv,.63636,0.6410986
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\110.csv,.63636,0.64085627
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\111.csv,.63636,0.6415676
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\112.csv,.63636,0.64105517
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\113.csv,.63636,0.6407747
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\114.csv,.63636,0.640816
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\115.csv,.63636,0.640551
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\116.csv,.63636,0.6404236
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\117.csv,.63636,0.6403317
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\118.csv,.63636,0.6411756
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\119.csv,.63636,0.6411527
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\120.csv,.63636,0.64192194
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\121.csv,.63636,0.64234495
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\122.csv,.63636,0.64180654
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\123.csv,.63636,0.6410467
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\124.csv,.63636,0.63994426
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\125.csv,.63636,0.6391634
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\126.csv,.63636,0.63855666
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\127.csv,.63636,0.637976
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\128.csv,.63636,0.6379029
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\129.csv,.63636,0.63841146
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\130.csv,.63636,0.6407382
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\131.csv,.63636,0.64487714
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\132.csv,.63636,0.6521706
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\133.csv,.63636,0.6642103
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\134.csv,.63636,0.680192
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\135.csv,.72913,0.69816494
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\136.csv,.73098,0.7135085
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\137.csv,.73284,0.7266703
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\138.csv,.73469,0.73641074
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\139.csv,.73655,0.74275476
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\140.csv,.73840,0.74700934
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\141.csv,.74026,0.7497119
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\142.csv,.74212,0.75072
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\143.csv,.74397,0.7516095
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\144.csv,.74583,0.75320655
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\145.csv,.74768,0.754458
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\146.csv,.74954,0.75543225
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\147.csv,.75139,0.7564611
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\148.csv,.75325,0.75800115
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\149.csv,.75510,0.7597957
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\150.csv,.75696,0.76183677
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\151.csv,.75881,0.7636924
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\152.csv,.76067,0.7654323
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\153.csv,.76252,0.7669776
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\154.csv,.76438,0.7690609
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\155.csv,.76623,0.7711899
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\156.csv,.76809,0.77296865
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\157.csv,.76994,0.7751638
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\158.csv,.77180,0.7773319
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\159.csv,.77365,0.7794276
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\160.csv,.77551,0.7805799
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\161.csv,.77737,0.7829552
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\162.csv,.77922,0.785095
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\163.csv,.78108,0.78691906
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\164.csv,.78293,0.78906983
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\165.csv,.78479,0.7910454
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\166.csv,.78664,0.7930076
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\167.csv,.78850,0.7940304
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\168.csv,.79035,0.7959163
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\169.csv,.79221,0.796997
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\170.csv,.79406,0.798449
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\171.csv,.79592,0.8008514
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\172.csv,.79777,0.8034521
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\173.csv,.79963,0.80641145
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\174.csv,.80148,0.80903476
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\175.csv,.80334,0.81149554
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\176.csv,.80519,0.8139235
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\177.csv,.80705,0.8158521
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\178.csv,.80891,0.81721157
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\179.csv,.81076,0.81674874
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\180.csv,.81262,0.81449
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\181.csv,.81447,0.80908585
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\182.csv,.81633,0.79895514
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\183.csv,.81818,0.7849058
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\184.csv,.72727,0.7688545
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\185.csv,.72727,0.7554377
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\186.csv,.72727,0.7442138
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\187.csv,.72727,0.73640305
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\188.csv,.72727,0.73194075
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\189.csv,.72727,0.72956896
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\190.csv,.72727,0.7287278
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\191.csv,.72727,0.7295544
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\192.csv,.72727,0.73052114
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\193.csv,.72727,0.73077303
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\194.csv,.72727,0.73137444
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\195.csv,.72727,0.73224074
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\196.csv,.72727,0.73306674
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\197.csv,.72727,0.73338646
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\198.csv,.72727,0.73345107
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\199.csv,.72727,0.7332551
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\200.csv,.72727,0.73326075
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\201.csv,.72727,0.73337936
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\202.csv,.72727,0.7336806
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\203.csv,.72727,0.73346317
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\204.csv,.72727,0.733189
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\205.csv,.72727,0.73326594
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\206.csv,.72727,0.7329355
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\207.csv,.72727,0.73263305
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\208.csv,.72727,0.7323984
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\209.csv,.72727,0.7331017
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\210.csv,.72727,0.73258114
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\211.csv,.72727,0.73229766
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\212.csv,.72727,0.73233634
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\213.csv,.72727,0.7320574
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\214.csv,.72727,0.7319411
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\215.csv,.72727,0.7318536
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\216.csv,.72727,0.7326909
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\217.csv,.72727,0.7326621
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\218.csv,.72727,0.7334149
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\219.csv,.72727,0.733812
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\220.csv,.72727,0.73324376
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\221.csv,.72727,0.7324805
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\222.csv,.72727,0.73138
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\223.csv,.72727,0.7306041
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\224.csv,.72727,0.729996
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\225.csv,.72727,0.72941667
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\226.csv,.72727,0.72935194
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\227.csv,.72727,0.7298452
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\228.csv,.72727,0.73214656
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\229.csv,.72727,0.73624015
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\230.csv,.72727,0.7434717
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\231.csv,.72727,0.7554091
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\232.csv,.72727,0.77125806
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\233.csv,.82004,0.7890891
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\234.csv,.82189,0.8042859
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\235.csv,.82375,0.8172925
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\236.csv,.82560,0.8269028
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\237.csv,.82746,0.83317107
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\238.csv,.82931,0.8373919
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\239.csv,.83117,0.84008986
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\240.csv,.83302,0.84110165
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\241.csv,.83488,0.8419839
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\242.csv,.83673,0.8435746
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\243.csv,.83859,0.8448143
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\244.csv,.84045,0.84576494
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\245.csv,.84230,0.84677154
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\246.csv,.84416,0.8482963
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\247.csv,.84601,0.8500692
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\248.csv,.84787,0.8520796
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\249.csv,.84972,0.85390717
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\250.csv,.85158,0.8556156
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\251.csv,.85343,0.85713565
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\252.csv,.85529,0.85919785
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\253.csv,.85714,0.8612992
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\254.csv,.85900,0.86305165
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\255.csv,.86085,0.865221
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\256.csv,.86271,0.86736286
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\257.csv,.86456,0.86942416
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\258.csv,.86642,0.8705584
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\259.csv,.86827,0.8729138
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\260.csv,.87013,0.8750297
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\261.csv,.87199,0.87682915
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\262.csv,.87384,0.87896746
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\263.csv,.87570,0.8809058
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\264.csv,.87755,0.8828372
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\265.csv,.87941,0.8838398
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\266.csv,.88126,0.8857044
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\267.csv,.88312,0.88677496
D:\tmp\ai\sampleRecursion\sample2_lstm\dataset\sub_dataset\268.csv,.88497,0.88822556
